-0.22208518	-0.6019323	-0.5885188	0.25339353	0.30528706	-0.15166067	-0.10319706	0.52610624	0.21815935	0.45412704	-0.3780382	-0.4875094	0.18402532	-0.4555526	0.58374554	-0.03976235	0.011628055	0.37639397	0.5128802	-0.27100554	-0.04456286	-0.17345604	0.22955619	-0.3643151	-0.16917832	0.324792	0.24665016	-0.29703242	-0.2272428	0.5307011	-0.44226998	-0.46461868	-0.58449256	-0.07011953	0.15912032	0.16320248	0.3408778	0.47803944	-0.55629367	0.39355358	-0.08527081	0.4679126	0.20905435	0.0043068044	0.1592673	0.25717106	-0.089635275	0.29470387	-0.47006494	-0.35801387	0.3673564	0.1409429	-0.24109514	-0.5364327	0.34669125	-0.21661621	-0.24304804	0.09274867	0.3824457	-0.09057573	0.4575518	-0.20419124	0.47599366	-0.23466094	-0.13091391	0.4075108	-0.44382522	-0.07567038	0.10007822	-0.20907663	-0.1714348	-0.06949626	0.07325505	0.46377647	0.4137214	-0.07508651	0.336604	0.403677	-0.5350557	0.38016474	0.39859414	0.5117223	0.35029313	0.4903012	-0.3727723	-0.25683817	-0.3893191	-0.23257913	0.23252563	-0.3707464	-0.1550332	0.20754127	0.52171147	-0.11331344	-0.45766217	0.25624207	-0.3839929	-0.31630003	0.08208161	0.0030505587
-0.39668468	-0.18109562	0.45030135	0.24389206	0.14558698	0.400809	-0.198625	-0.069398925	0.15439144	-0.08438286	0.17552078	0.37593988	0.008591863	-0.304206	0.544069	0.041231707	0.41983742	0.10072743	-0.08870812	-0.26278585	0.057372715	-0.1577526	0.0924346	0.2290078	-0.36839733	-0.33299163	-0.045599017	-0.30287775	-0.32693362	-0.38476485	0.008420358	0.2845895	0.102667294	-0.061623674	-0.5451846	0.16164537	-0.13649699	0.41359058	0.06268444	0.087890275	-0.23683065	-0.059410535	-0.2644291	-0.3037776	-0.11966731	0.03088424	-0.10139434	-0.24309443	-0.29618296	0.35470065	-0.49253806	-0.3787219	-0.15159655	-0.2880202	-0.05110741	-0.24137935	-0.34732202	-0.38074517	0.23895125	-0.29187095	0.3251021	-0.047671333	-0.022617012	-0.12156552	-0.11890308	-0.021263102	0.07651908	0.3659274	0.023903208	-0.011636726	-0.33832175	0.38510674	0.33903113	-0.26899958	0.34004635	0.10895546	0.42934334	0.010565151	-0.10997776	-0.238071	-0.15581954	-0.5394313	0.40388042	0.2712887	0.026881233	-0.42480147	0.1098184	0.44197658	-0.24475074	0.23512779	-0.013559286	-0.40000013	0.35506284	-0.2523399	-0.49110562	-0.18417753	0.13851015	-0.078056335	0.3574375	-0.30815983
-0.39792123	-0.18372308	0.31628978	0.19026487	-0.10970967	0.26257646	-0.35966948	-0.38431808	0.112966396	0.21247306	0.1001103	0.21199903	-0.22649333	-0.31189278	0.37227246	0.28237647	0.14730291	-0.010290603	0.0065965024	-0.3846444	-0.086608626	-0.29663888	0.13263282	0.19007611	-0.16227135	-0.34934542	0.36357707	-0.2163334	-0.20012379	-0.37179703	-0.19040163	0.037940767	0.42887864	-0.2980455	-0.26555464	0.108788855	0.080678485	0.057419628	-0.017919948	-0.11445989	-0.078880236	-0.032327164	0.04996165	-0.006591876	-0.42365077	-0.08746406	-0.22868179	-0.2925156	0.31387362	0.18932489	-0.2263534	-0.07613505	-0.2630638	0.1659505	-0.46903425	-0.08620202	0.24789874	-0.37756673	0.1491479	-0.353262	0.21278393	0.37589538	-0.14552324	-0.10231487	0.18206023	0.2753126	0.3241894	0.33666384	-0.26059106	0.07322159	0.015298312	0.38060892	0.19628471	-0.13993901	0.09227581	-0.2715991	-0.17432307	-0.3616077	0.16233838	-0.17884748	-0.3912066	-0.3707783	0.21191949	-0.19935152	0.0732904	-0.12981163	-0.15119812	0.24405976	-0.122721285	0.30412224	-0.1710121	0.027122997	-0.019213274	-0.042566795	-0.48971462	0.13713093	0.096727476	-0.050371118	0.32191402	-0.4128194
-0.15113975	0.08182477	-0.31252724	-0.025220273	0.39454255	0.30805373	0.4377133	0.22959253	0.385833	-0.2705571	-0.27584484	-0.4638691	0.46463087	-0.2927219	-0.008852435	-0.42397138	-0.04272537	0.4472685	-0.14548309	-0.41131398	0.2695147	0.20669186	0.30389237	-0.22693785	-0.055681508	-0.051392127	0.17812672	-0.27969354	-0.4641291	0.15832336	0.4490498	-0.05545131	-0.07674773	-0.22158143	0.19074404	0.07872085	0.3781038	0.16705427	0.29757327	0.3451909	-0.17626989	0.018455949	0.11571981	-0.225092	0.09904322	-0.010650403	-0.12238248	-0.17239867	-0.03488961	0.24109429	0.21077375	-0.3072609	0.010676064	0.009435757	0.0003047707	0.17281437	-0.06870755	0.20645627	0.12630646	0.24474381	0.14415663	-0.16456257	0.16856606	-0.42190155	-0.10988735	0.2224394	0.11767379	0.25420707	0.04949986	0.2556304	-0.2372988	0.07754569	0.2691565	0.04910315	0.29118997	-0.31341016	-0.3830092	-0.33580983	-0.41256982	0.002938651	-0.1665485	0.24673592	-0.021630548	-0.21194805	0.32514867	0.19624142	-0.41272348	-0.36525393	0.3404551	0.19618054	0.43257555	0.028347686	-0.2501814	-0.048595138	0.14852013	-0.26769093	-0.26514035	-0.050027363	-0.048282765	-0.15052612
-0.3406405	-0.23441903	0.21902145	0.2636538	0.28979665	0.30519512	-0.2699481	-0.26757088	0.38399523	-0.28162166	-0.33839625	0.30454218	0.35325754	-0.49507806	0.47410193	-0.2572056	0.28901497	-0.011938771	-0.008100532	-0.25054148	0.20833018	0.33226484	-0.42113507	0.2752417	0.087077536	-0.38646004	0.26606214	0.18688792	-0.0130689265	0.12733695	-0.30758095	0.058308404	0.013320912	-0.2479181	-0.23456445	0.30814794	-0.14971125	-0.3826027	-0.26785934	0.2843634	0.33646852	-0.28193644	-0.337161	-0.42183948	-0.26958013	0.29120457	0.4251092	-0.17265177	0.037507538	0.40131924	-0.09888663	0.4325715	0.36935723	-0.5045817	0.025947835	0.28397393	-0.42423558	-0.12636864	-0.49372238	-0.1662879	0.35965756	0.2674086	0.5720361	0.23439138	0.54399586	-0.21042943	0.39597586	0.29859763	-0.275082	0.37924075	-0.2789678	0.27792874	0.39116302	-0.47914466	0.31269804	0.25252673	0.28288102	-0.26328376	-0.01926957	-0.20414016	-0.49691653	-0.07565533	0.48806557	-0.24385825	-0.33893082	-0.42286596	0.42805585	0.2713859	-0.23201118	0.2112195	0.4611487	-0.30384007	0.48870644	-0.39163053	-0.27766868	-0.31215325	-0.012801369	-0.4869574	0.49027863	-0.42604512
-0.011666992	-0.34912625	-0.22297841	-0.34943783	0.33675632	-0.02659158	0.31508547	0.121770136	0.13620947	0.14429303	-0.11060406	-0.32583117	0.023600088	-0.104096144	0.26339048	-0.04277049	-0.45863304	0.17736997	-0.06531458	0.23097439	0.37069607	0.15355939	-0.050494477	-0.3425629	-0.13246286	0.29612064	-0.05057374	-0.14201908	-0.27683738	0.4548585	-0.041172594	-0.20713446	-0.31766286	0.16658497	0.36487624	0.3977971	0.27735263	-0.0082226265	0.08282831	0.3393396	-0.14946234	0.48449993	-0.12990639	0.020862319	0.37720028	0.11313156	-0.15555729	0.5167472	-0.059587963	-0.0109458985	0.33920553	-0.2033491	-0.0917594	-0.27859753	0.35374	-0.15055358	0.010077437	-0.07941948	0.27179828	-0.2182279	0.1330551	-0.21436915	0.36639053	-0.2345416	-0.09928676	0.39665905	-0.29519054	-0.42587575	-0.1273237	0.18493187	-0.24823773	-0.003706051	-0.06700976	0.24429065	0.1246449	-0.3233787	0.2644245	0.3457978	-0.19776292	0.035473526	0.36507675	0.2527045	0.418579	0.30767778	-0.022212286	0.28358623	-0.25865182	-0.27092186	0.30647513	-0.41380534	-0.15640701	0.4265543	0.20101848	-0.040290035	0.20943685	0.10133735	-0.32446942	-0.055137917	-0.036878977	0.1380608
-0.71088314	-0.55606055	0.7069975	0.52575994	-0.16160455	0.46249622	-0.5385002	-0.71389484	0.16264354	-0.101800896	-0.027617384	0.42512873	-0.29207957	-0.82169974	0.527415	-0.4022582	0.8248808	0.3678945	0.070625335	-0.6677867	-0.22924237	-0.31992814	0.4009333	0.7259631	-0.10517353	-0.67536986	0.5532743	-0.043601792	-0.09311827	-0.66122955	0.1130996	-0.45799783	-0.24921724	-0.72759587	-0.8251375	0.26014918	0.51385134	0.36872426	-0.25665063	-0.30294758	-0.23209909	-0.75799066	0.30582142	-0.56683666	-0.3205789	-0.18473129	-0.1953539	-0.62835336	-0.37237808	0.38041914	-0.3129396	0.1958703	-0.17525725	-0.20509407	-0.43731195	-0.022962425	-0.082609855	-0.52000237	0.5835345	-0.17587413	0.6911516	0.67919374	0.3094799	0.052066505	0.81745887	0.32810953	0.74455595	0.52036476	-0.4120577	-0.37663862	0.02311103	0.44052735	0.69689006	-0.22046502	0.68458927	-0.65410745	-0.24590027	-0.382424	-0.27579767	-0.75809306	0.055347852	-0.35347188	0.5911789	0.6413902	-0.093593545	-0.7000431	-0.20111772	0.57373685	-0.099314295	0.52877665	-0.26972398	-0.12691039	-0.13523875	-0.23154093	-0.49432155	0.05656471	-0.09770062	0.20016769	0.6707709	-0.7479097
-0.19174215	-0.14293987	0.09358077	0.30221915	-0.23469883	0.40034822	-0.13091715	-0.32429898	-0.10266043	0.14049815	0.43238676	0.19259866	-0.31142226	-0.31627372	0.076233	0.07725531	0.29935217	-0.020794962	0.3132765	-0.07441284	-0.30152038	-0.35690352	0.10500572	-0.05335417	-0.48983368	-0.16886485	0.044869132	-0.28515956	-0.35937694	-0.3675519	0.31059444	-0.2050922	0.09415376	-0.13689119	-0.14327152	-0.36377794	0.2969399	0.20891057	0.32947493	0.2546242	-0.24657889	-0.1878596	0.42918277	-0.15482287	0.06886745	-0.39344072	-0.16865672	-0.1625932	-0.29228356	-0.069885254	0.045533553	-0.26425943	-0.11610506	0.21518357	-0.22637898	-0.0931139	0.3135896	-0.08327419	0.24393557	-0.1941137	0.14226358	0.11471486	-0.24500977	-0.20180744	0.0734041	0.25269413	-0.047649983	0.104482695	-0.20377995	-0.11673344	0.24992654	0.15199892	0.36037204	0.11101564	0.4028647	-0.38400388	-0.300065	-0.27211732	-0.051452655	-0.052747604	-0.40572128	-0.20002359	0.1504419	0.14204946	0.32861742	-0.30340824	-0.39595369	0.13856113	0.024755433	-0.02447799	-0.08048102	0.3980329	-0.21756044	0.41980046	-3.4613233e-05	0.20608322	-0.11920315	0.41606203	0.016820626	-0.2662818
-0.048339825	-0.13684565	-0.24586128	0.3930695	0.20565145	-0.28175473	-0.08777808	-0.16014794	0.35883307	-0.0027635174	0.060498882	-0.16257276	-0.2704129	-0.02121825	-0.041801687	0.33090153	0.25880343	0.18328346	-0.20885415	0.026263079	0.28659415	-0.41489515	-0.30425858	-0.36499527	0.27904308	0.1868351	-0.07863222	0.046090826	-0.05984989	-0.08830162	-0.45680767	0.5070558	0.23934579	0.45050812	0.053029273	0.29603636	-0.14299855	-0.2856139	-0.36625358	-0.14529863	-0.09974093	0.35460472	-0.18699192	0.18386374	0.11685515	-0.19362074	-0.29291415	0.28857192	-0.12815008	-0.43863794	0.14368618	-0.08565356	-0.114711314	-0.14651684	0.094295144	-0.12682313	0.08297942	-0.422898	0.030712118	-0.4002854	0.18483841	-0.37423578	0.28283277	0.24380475	-0.45851108	-0.2870043	-0.14161365	-0.22674292	0.3011487	0.3231063	0.35791203	-0.12217268	-0.26091766	0.5297935	-0.14750999	-0.14144367	0.49021593	0.4128442	-0.06296305	-0.081479	0.22094463	0.27472553	-0.07095869	0.49102452	-0.31251577	0.3852831	0.16353443	-0.243611	0.11040461	-0.26508906	0.21120746	0.072830774	0.34095803	-0.067378454	-0.24059317	0.019646432	-0.26615596	-0.24410546	-0.06284778	0.25237334
-0.38178337	-0.43964842	-0.04269831	0.39574182	-0.44910887	0.56259704	-0.0013068385	-0.5399568	0.6233975	-0.34661403	-0.08600373	0.10979348	0.38356426	-0.3639987	0.08032296	-0.006323916	0.18805163	0.022088407	0.15425406	-0.32834432	-0.11969835	0.5124803	0.08486196	-0.18742651	-0.5383733	0.04457031	0.45597076	-0.33891243	-0.025901735	-0.15206295	0.2678535	-0.15551479	0.36856902	-0.26087663	-0.29752997	-0.20444137	0.3461633	0.58774745	0.3866642	0.31859508	0.044452846	0.5453884	0.57416636	-0.48698202	-0.085276395	0.22654898	-0.4445494	-0.37638053	-0.5066708	-0.15320061	0.42833012	-0.52596074	-0.18946163	0.03908749	-0.3562707	-0.1029591	-0.26459882	-0.53226054	0.40043965	-0.35220912	0.28845394	-0.25592062	0.30545205	-0.40808204	0.23985419	-0.20616367	0.43345508	0.25281408	-0.15069649	-0.033548772	-0.20794746	0.3666825	0.583789	-0.3319913	0.5434679	-0.55063397	0.2898097	-0.09890632	-0.41424963	-0.07879567	-0.51943845	-0.4967317	0.2580807	-0.12432859	0.47146103	-0.20523168	-0.3516997	0.5095225	-0.25761655	0.27951914	0.10761785	-0.05684885	0.22364126	-0.38615355	-0.36195618	-0.12545517	-0.08477615	-0.30755004	0.46463794	-0.21670985
